signature,file,startline,startcol,endline,endcol,properties
Lsun/security/x509/CRLNumberExtension;-><init>(Ljava/lang/Boolean;Ljava/lang/Object;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/CRLNumberExtension.java,52,5,52,51,
Lsun/security/x509/CRLNumberExtension;->encodeThis()V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/CRLNumberExtension.java,68,5,68,51,
Lsun/security/x509/CRLNumberExtension;->get(Ljava/lang/String;)Ljava/math/BigInteger;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/CRLNumberExtension.java,77,5,77,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/security/x509/CertificateAlgorithmId;-><init>(Lsun/security/x509/AlgorithmId;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/CertificateAlgorithmId.java,33,5,33,51,
Lsun/security/x509/CertificateExtensions;-><init>()V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/CertificateExtensions.java,35,5,35,51,
Lsun/security/x509/CertificateExtensions;-><init>(Lsun/security/util/DerInputStream;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/CertificateExtensions.java,40,5,40,51,
Lsun/security/x509/CertificateExtensions;->encode(Ljava/io/OutputStream;Z)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/CertificateExtensions.java,58,5,58,51,
Lsun/security/x509/CertificateExtensions;->set(Ljava/lang/String;Ljava/lang/Object;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/CertificateExtensions.java,64,5,64,51,
Lsun/security/x509/CertificateExtensions;->get(Ljava/lang/String;)Lsun/security/x509/Extension;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/CertificateExtensions.java,69,5,69,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/security/x509/CertificateIssuerName;-><init>(Lsun/security/x509/X500Name;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/CertificateIssuerName.java,33,5,33,51,
Lsun/security/x509/CertificateSerialNumber;-><init>(Ljava/math/BigInteger;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/CertificateSerialNumber.java,33,5,33,51,
Lsun/security/x509/CertificateSerialNumber;-><init>(I)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/CertificateSerialNumber.java,38,5,38,51,
Lsun/security/x509/CertificateSubjectName;-><init>(Lsun/security/x509/X500Name;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/CertificateSubjectName.java,33,5,33,51,
Lsun/security/x509/CertificateSubjectName;->get(Ljava/lang/String;)Ljava/lang/Object;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/CertificateSubjectName.java,58,5,58,51,
Lsun/security/x509/CertificateValidity;-><init>(Ljava/util/Date;Ljava/util/Date;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/CertificateValidity.java,38,5,38,51,
Lsun/security/x509/CertificateVersion;-><init>(I)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/CertificateVersion.java,37,5,37,51,
Lsun/security/x509/CertificateX509Key;-><init>(Ljava/security/PublicKey;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/CertificateX509Key.java,33,5,33,51,
Lsun/security/x509/Extension;-><init>(Lsun/security/x509/Extension;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/Extension.java,47,5,47,51,
Lsun/security/x509/Extension;->encode(Lsun/security/util/DerOutputStream;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/Extension.java,64,5,64,51,
Lsun/security/x509/Extension;->getExtensionId()Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/Extension.java,73,5,73,51,
Lsun/security/x509/GeneralName;-><init>(Lsun/security/x509/GeneralNameInterface;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/GeneralName.java,33,5,33,51,
Lsun/security/x509/GeneralName;->getType()I,libcore/ojluni/annotations/hiddenapi/sun/security/x509/GeneralName.java,47,5,47,51,
Lsun/security/x509/GeneralName;->getName()Lsun/security/x509/GeneralNameInterface;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/GeneralName.java,52,5,52,51,
Lsun/security/x509/GeneralNames;-><init>(Lsun/security/util/DerValue;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/GeneralNames.java,34,5,34,51,
Lsun/security/x509/GeneralNames;-><init>()V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/GeneralNames.java,39,5,39,51,
Lsun/security/x509/GeneralNames;->add(Lsun/security/x509/GeneralName;)Lsun/security/x509/GeneralNames;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/GeneralNames.java,44,5,44,51,
Lsun/security/x509/GeneralNames;->isEmpty()Z,libcore/ojluni/annotations/hiddenapi/sun/security/x509/GeneralNames.java,53,5,53,51,
Lsun/security/x509/GeneralNames;->encode(Lsun/security/util/DerOutputStream;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/GeneralNames.java,70,5,70,51,
Lsun/security/x509/KeyIdentifier;-><init>(Ljava/security/PublicKey;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/KeyIdentifier.java,41,5,41,51,
Lsun/security/x509/KeyIdentifier;->getIdentifier()[B,libcore/ojluni/annotations/hiddenapi/sun/security/x509/KeyIdentifier.java,46,5,46,51,
Lsun/security/x509/KeyIdentifier;->octetString:[B,libcore/ojluni/annotations/hiddenapi/sun/security/x509/KeyIdentifier.java,67,5,67,51,
Lsun/security/x509/KeyUsageExtension;-><init>([Z)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/KeyUsageExtension.java,38,5,38,51,
Lsun/security/x509/KeyUsageExtension;->get(Ljava/lang/String;)Ljava/lang/Boolean;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/KeyUsageExtension.java,72,5,72,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/security/x509/NetscapeCertTypeExtension;-><init>([B)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/NetscapeCertTypeExtension.java,35,5,35,51,
Lsun/security/x509/NetscapeCertTypeExtension;->get(Ljava/lang/String;)Ljava/lang/Boolean;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/NetscapeCertTypeExtension.java,73,5,73,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/security/x509/OIDMap$OIDInfo;->clazz:Ljava/lang/Class;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/OIDMap.java,169,9,169,55,
Lsun/security/x509/OIDMap;->getClass(Lsun/security/util/ObjectIdentifier;)Ljava/lang/Class;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/OIDMap.java,63,5,63,51,
Lsun/security/x509/OIDMap;->nameMap:Ljava/util/Map;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/OIDMap.java,139,5,139,51,
Lsun/security/x509/OIDMap;->oidMap:Ljava/util/Map;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/OIDMap.java,146,5,146,51,
Lsun/security/x509/PKIXExtensions;->CertificateIssuer_Id:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/PKIXExtensions.java,98,5,98,51,
Lsun/security/x509/SerialNumber;-><init>(Lsun/security/util/DerValue;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/SerialNumber.java,45,5,45,51,
Lsun/security/x509/SubjectAlternativeNameExtension;->get(Ljava/lang/String;)Lsun/security/x509/GeneralNames;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/SubjectAlternativeNameExtension.java,70,5,70,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/security/x509/SubjectKeyIdentifierExtension;-><init>([B)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/SubjectKeyIdentifierExtension.java,32,5,32,51,
Lsun/security/x509/URIName;->getName()Ljava/lang/String;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/URIName.java,68,5,68,51,
Lsun/security/x509/URIName;->getScheme()Ljava/lang/String;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/URIName.java,73,5,73,51,
Lsun/security/x509/UniqueIdentity;-><init>(Lsun/security/util/DerInputStream;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/UniqueIdentity.java,39,5,39,51,
Lsun/security/x509/UniqueIdentity;-><init>(Lsun/security/util/DerValue;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/UniqueIdentity.java,44,5,44,51,
Lsun/security/x509/UniqueIdentity;->encode(Lsun/security/util/DerOutputStream;B)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/UniqueIdentity.java,53,5,53,51,
Lsun/security/x509/X500Name;-><init>(Ljava/lang/String;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,32,5,32,51,
Lsun/security/x509/X500Name;-><init>(Ljava/lang/String;Ljava/lang/String;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,43,5,43,51,
Lsun/security/x509/X500Name;-><init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,48,5,48,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/security/x509/X500Name;-><init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,58,5,58,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/security/x509/X500Name;-><init>(Lsun/security/util/DerValue;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,74,5,74,51,
Lsun/security/x509/X500Name;-><init>(Lsun/security/util/DerInputStream;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,79,5,79,51,
Lsun/security/x509/X500Name;-><init>([B)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,84,5,84,51,
Lsun/security/x509/X500Name;->allAvas()Ljava/util/List;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,97,5,97,51,
Lsun/security/x509/X500Name;->isEmpty()Z,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,106,5,106,51,
Lsun/security/x509/X500Name;->getCommonName()Ljava/lang/String;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,140,5,140,51,
Lsun/security/x509/X500Name;->encode(Lsun/security/util/DerOutputStream;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,234,5,234,51,
Lsun/security/x509/X500Name;->asX500Principal()Ljavax/security/auth/x500/X500Principal;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,299,5,299,51,
Lsun/security/x509/X500Name;->asX500Name(Ljavax/security/auth/x500/X500Principal;)Lsun/security/x509/X500Name;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,304,5,304,51,
Lsun/security/x509/X500Name;->DNQUALIFIER_OID:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,315,5,315,51,
Lsun/security/x509/X500Name;->DOMAIN_COMPONENT_OID:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,328,5,328,51,
Lsun/security/x509/X500Name;->GENERATIONQUALIFIER_OID:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,341,5,341,51,
Lsun/security/x509/X500Name;->GIVENNAME_OID:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,354,5,354,51,
Lsun/security/x509/X500Name;->INITIALS_OID:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,367,5,367,51,
Lsun/security/x509/X500Name;->SERIALNUMBER_OID:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,380,5,380,51,
Lsun/security/x509/X500Name;->SURNAME_OID:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,393,5,393,51,
Lsun/security/x509/X500Name;->commonName_oid:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,410,5,410,51,
Lsun/security/x509/X500Name;->countryName_oid:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,423,5,423,51,
Lsun/security/x509/X500Name;->ipAddress_oid:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,448,5,448,51,
Lsun/security/x509/X500Name;->localityName_oid:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,461,5,461,51,
Lsun/security/x509/X500Name;->orgName_oid:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,476,5,476,51,
Lsun/security/x509/X500Name;->orgUnitName_oid:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,489,5,489,51,
Lsun/security/x509/X500Name;->stateName_oid:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,521,5,521,51,
Lsun/security/x509/X500Name;->streetAddress_oid:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,534,5,534,51,
Lsun/security/x509/X500Name;->title_oid:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,547,5,547,51,
Lsun/security/x509/X500Name;->userid_oid:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X500Name.java,560,5,560,51,
Lsun/security/x509/X509CRLEntryImpl;->getExtension(Lsun/security/util/ObjectIdentifier;)Lsun/security/x509/Extension;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X509CRLEntryImpl.java,120,5,120,51,
Lsun/security/x509/X509CRLImpl;-><init>([B)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X509CRLImpl.java,36,5,36,51,
Lsun/security/x509/X509CRLImpl;-><init>(Lsun/security/util/DerValue;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X509CRLImpl.java,41,5,41,51,
Lsun/security/x509/X509CRLImpl;-><init>(Ljava/io/InputStream;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X509CRLImpl.java,46,5,46,51,
Lsun/security/x509/X509CRLImpl;->getEncodedInternal()[B,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X509CRLImpl.java,75,5,75,51,
Lsun/security/x509/X509CertImpl;-><init>([B)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X509CertImpl.java,36,5,36,51,
Lsun/security/x509/X509CertImpl;-><init>(Lsun/security/x509/X509CertInfo;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X509CertImpl.java,41,5,41,51,
Lsun/security/x509/X509CertImpl;-><init>(Lsun/security/util/DerValue;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X509CertImpl.java,46,5,46,51,
Lsun/security/x509/X509CertImpl;->getEncodedInternal()[B,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X509CertImpl.java,70,5,70,51,
Lsun/security/x509/X509CertImpl;->sign(Ljava/security/PrivateKey;Ljava/lang/String;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X509CertImpl.java,104,5,104,51,
Lsun/security/x509/X509CertImpl;->get(Ljava/lang/String;)Ljava/lang/Object;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X509CertImpl.java,132,5,132,51,
Lsun/security/x509/X509CertImpl;->parse(Lsun/security/util/DerValue;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X509CertImpl.java,364,5,364,51,
Lsun/security/x509/X509CertImpl;->algId:Lsun/security/x509/AlgorithmId;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X509CertImpl.java,458,5,458,51,
Lsun/security/x509/X509CertImpl;->readOnly:Z,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X509CertImpl.java,470,5,470,51,
Lsun/security/x509/X509CertImpl;->signature:[B,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X509CertImpl.java,474,5,474,51,
Lsun/security/x509/X509CertImpl;->signedCert:[B,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X509CertImpl.java,476,5,476,51,
Lsun/security/x509/X509CertInfo;-><init>()V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X509CertInfo.java,31,5,31,51,
Lsun/security/x509/X509CertInfo;-><init>([B)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X509CertInfo.java,36,5,36,51,
Lsun/security/x509/X509CertInfo;->set(Ljava/lang/String;Ljava/lang/Object;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X509CertInfo.java,79,5,79,51,
Lsun/security/x509/X509CertInfo;->get(Ljava/lang/String;)Ljava/lang/Object;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X509CertInfo.java,90,5,90,51,
Lsun/security/x509/X509Key;-><init>()V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X509Key.java,31,5,31,51,
Lsun/security/x509/X509Key;->parse(Lsun/security/util/DerValue;)Ljava/security/PublicKey;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X509Key.java,49,5,49,51,
Lsun/security/x509/X509Key;->algid:Lsun/security/x509/AlgorithmId;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X509Key.java,129,5,129,51,
Lsun/security/x509/X509Key;->encodedKey:[B,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X509Key.java,133,5,133,51,
Lsun/security/x509/X509Key;->key:[B,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X509Key.java,135,17,135,63,
Lsun/security/x509/X509Key;->unusedBits:I,libcore/ojluni/annotations/hiddenapi/sun/security/x509/X509Key.java,139,17,139,63,
Lsun/util/calendar/AbstractCalendar;->getEras()[Lsun/util/calendar/Era;,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/AbstractCalendar.java,40,5,40,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/util/calendar/AbstractCalendar;->getTimeOfDayValue(Lsun/util/calendar/CalendarDate;)J,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/AbstractCalendar.java,78,5,78,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/util/calendar/AbstractCalendar;->getDayOfWeekDateOnOrBefore(JI)J,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/AbstractCalendar.java,107,5,107,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/util/calendar/BaseCalendar$Date;->getNormalizedYear()I,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/BaseCalendar.java,188,9,188,99,maxTargetSdk=30&trackingBug=170729553L
Lsun/util/calendar/BaseCalendar$Date;->setNormalizedYear(I)V,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/BaseCalendar.java,191,9,191,99,maxTargetSdk=30&trackingBug=170729553L
Lsun/util/calendar/CalendarDate;->getYear()I,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/CalendarDate.java,48,5,48,51,
Lsun/util/calendar/CalendarDate;->getMonth()I,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/CalendarDate.java,69,5,69,51,
Lsun/util/calendar/CalendarDate;->getDayOfMonth()I,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/CalendarDate.java,82,5,82,51,
Lsun/util/calendar/CalendarDate;->setDayOfMonth(I)Lsun/util/calendar/CalendarDate;,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/CalendarDate.java,87,5,87,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/util/calendar/CalendarDate;->setHours(I)Lsun/util/calendar/CalendarDate;,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/CalendarDate.java,104,5,104,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/util/calendar/CalendarDate;->setMinutes(I)Lsun/util/calendar/CalendarDate;,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/CalendarDate.java,117,5,117,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/util/calendar/CalendarDate;->setSeconds(I)Lsun/util/calendar/CalendarDate;,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/CalendarDate.java,130,5,130,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/util/calendar/CalendarDate;->setMillis(I)Lsun/util/calendar/CalendarDate;,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/CalendarDate.java,143,5,143,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/util/calendar/CalendarDate;->getTimeOfDay()J,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/CalendarDate.java,152,5,152,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/util/calendar/CalendarDate;->setDate(III)Lsun/util/calendar/CalendarDate;,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/CalendarDate.java,157,5,157,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/util/calendar/CalendarSystem;->getGregorianCalendar()Lsun/util/calendar/Gregorian;,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/CalendarSystem.java,37,5,37,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/util/calendar/CalendarSystem;->forName(Ljava/lang/String;)Lsun/util/calendar/CalendarSystem;,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/CalendarSystem.java,42,5,42,51,
Lsun/util/calendar/CalendarSystem;->newCalendarDate(Ljava/util/TimeZone;)Lsun/util/calendar/CalendarDate;,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/CalendarSystem.java,65,5,65,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/util/calendar/CalendarSystem;->getTime(Lsun/util/calendar/CalendarDate;)J,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/CalendarSystem.java,68,5,68,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/util/calendar/CalendarSystem;->validate(Lsun/util/calendar/CalendarDate;)Z,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/CalendarSystem.java,91,5,91,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/util/calendar/CalendarUtils;->floorDivide(JJ)J,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/CalendarUtils.java,43,5,43,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/util/calendar/CalendarUtils;->floorDivide(II)I,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/CalendarUtils.java,48,5,48,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/util/calendar/CalendarUtils;->mod(JJ)J,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/CalendarUtils.java,61,5,61,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/util/calendar/CalendarUtils;->mod(II)I,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/CalendarUtils.java,66,5,66,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/util/calendar/Era;-><init>(Ljava/lang/String;Ljava/lang/String;JZ)V,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/Era.java,31,5,31,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/util/calendar/Era;->getName()Ljava/lang/String;,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/Era.java,36,5,36,51,
Lsun/util/calendar/Era;->getAbbreviation()Ljava/lang/String;,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/Era.java,45,5,45,51,
Lsun/util/calendar/Era;->getSinceDate()Lsun/util/calendar/CalendarDate;,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/Era.java,58,5,58,51,
Lsun/util/calendar/ImmutableGregorianDate;->unsupported()V,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/ImmutableGregorianDate.java,245,5,245,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/util/calendar/LocalGregorianCalendar$Date;->setEra(Lsun/util/calendar/Era;)Lsun/util/calendar/LocalGregorianCalendar$Date;,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/LocalGregorianCalendar.java,125,9,125,99,maxTargetSdk=30&trackingBug=170729553L
Lsun/util/calendar/LocalGregorianCalendar$Date;->setYear(I)Lsun/util/calendar/LocalGregorianCalendar$Date;,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/LocalGregorianCalendar.java,134,9,134,99,maxTargetSdk=30&trackingBug=170729553L
Lsun/util/calendar/LocalGregorianCalendar$Date;->getNormalizedYear()I,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/LocalGregorianCalendar.java,139,9,139,99,maxTargetSdk=30&trackingBug=170729553L
Lsun/util/calendar/LocalGregorianCalendar$Date;->setNormalizedYear(I)V,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/LocalGregorianCalendar.java,144,9,144,99,maxTargetSdk=30&trackingBug=170729553L
Lsun/util/calendar/LocalGregorianCalendar;->newCalendarDate(Ljava/util/TimeZone;)Lsun/util/calendar/LocalGregorianCalendar$Date;,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/LocalGregorianCalendar.java,71,5,71,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/util/calendar/LocalGregorianCalendar;->validate(Lsun/util/calendar/CalendarDate;)Z,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/LocalGregorianCalendar.java,76,5,76,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/util/calendar/LocalGregorianCalendar;->normalize(Lsun/util/calendar/CalendarDate;)Z,libcore/ojluni/annotations/hiddenapi/sun/util/calendar/LocalGregorianCalendar.java,85,5,85,95,maxTargetSdk=30&trackingBug=170729553L
